tout,simout
0,41.7094693322751
9.89287904035546e-12,41.7094693321934
1.97857580807109e-11,41.7094693321934
2.96786371210664e-11,41.7094693321934
1.28607427524621e-10,41.7094693321934
2.27536217928175e-10,41.7094693321934
3.2646500833173e-10,41.7094693321934
1.31575291236728e-09,41.7094693321935
2.30504081640282e-09,41.7094693321934
3.29432872043837e-09,41.7094693321934
1.31872077607938e-08,41.7094693321934
2.30800868011493e-08,41.7094693321933
3.29729658415047e-08,41.7094693321933
9.73089082199652e-08,41.7094693321921
1.61644850598426e-07,41.709469332189
2.25980792976886e-07,41.7094693321836
2.90316735355347e-07,41.7094693321751
5.35621805411089e-07,41.7094693320974
7.80926875466831e-07,41.7094693319276
1.02623194552257e-06,41.7094693316301
1.27153701557832e-06,41.7094693311681
2.50888326321687e-06,41.709469325032
3.74622951085543e-06,41.7094693090886
4.98357575849399e-06,41.7094692786488
6.22092200613255e-06,41.7094692290502
7.4582682537711e-06,41.7094691556553
1.20748228255851e-05,41.7094685941467
1.66913773973991e-05,41.7094674001267
2.13079319692131e-05,41.709465340234
2.59244865410271e-05,41.7094621848595
3.05410411128411e-05,41.7094577081388
3.51575956846551e-05,41.7094516879322
5.52681887045222e-05,41.7094021263557
7.53787817243892e-05,41.7093019383343
9.54893747442563e-05,41.7091350477448
0.000115599967764123,41.708886505253
0.00013571056078399,41.7085424100895
0.000155821153803857,41.7080898419459
0.000199895250393081,41.7066610631555
0.000243969346982304,41.704542268794
0.000288043443571527,41.7016381309336
0.00033211754016075,41.6978678365297
0.000376191636749973,41.6931629987212
0.000420265733339196,41.6874659941248
0.000508268379889079,41.6729354529519
0.000596271026438962,41.6539670064408
0.000684273672988844,41.6303607760729
0.000772276319538727,41.6019833537214
0.00086027896608861,41.56874977438
0.000948281612638493,41.5306118496318
0.00110944335257942,41.4479894816769
0.00127060509252035,41.3488809411125
0.00143176683246129,41.2334340361086
0.00159292857240222,41.1018438057741
0.00175409031234315,40.9543295154875
