tout,simout
0,41.7094693322751
7.43360058147057e-10,41.7094693321934
1.48672011629411e-09,41.7094693321935
2.23008017444117e-09,41.7094693321935
9.66368075591174e-09,41.7094693321934
1.70972813373823e-08,41.7094693321934
2.45308819188529e-08,41.7094693321934
9.88668877335586e-08,41.7094693321922
1.73202893548264e-07,41.7094693321901
2.4753889936297e-07,41.7094693321871
7.81224670676909e-07,41.7094693321406
1.31491044199085e-06,41.7094693320514
1.84859621330479e-06,41.7094693319239
2.38228198461873e-06,41.7094693317628
5.17976592601938e-06,41.7094693306716
7.97724986742003e-06,41.7094693295377
1.07747338088207e-05,41.7094693290444
1.35722177502213e-05,41.7094693298961
1.93365368481241e-05,41.7094693387445
2.51008559460268e-05,41.7094693621923
3.08651750439295e-05,41.709469406204
3.66294941418322e-05,41.7094694765837
4.2393813239735e-05,41.7094695789836
5.64684691124525e-05,41.709469997789
7.05431249851701e-05,41.7094707179265
8.46177808578877e-05,41.7094718132481
9.86924367306053e-05,41.7094733540447
0.000112767092603323,41.7094754071366
0.00012684174847604,41.7094780359883
0.000166361945097716,41.7094890017266
0.000205882141719391,41.7095061825826
0.000245402338341066,41.7095306255315
0.000284922534962741,41.7095632348001
0.000324442731584416,41.7096047905265
0.000363962928206092,41.7096559638279
0.000441925443281395,41.7097872915742
0.000519887958356699,41.7099617459821
0.000597850473432003,41.7101818614266
0.000675812988507307,41.7104494544412
0.000753775503582611,41.710765797597
0.000831738018657915,41.7111317385294
0.000981704130871878,41.7119769391278
0.00113167024308584,41.713008885622
0.0012816363552998,41.7142270016759
0.00143160246751377,41.7156298183843
0.00158156857972773,41.7172153896207
0.00173153469194169,41.7189814558639
0.00199596541990317,41.7225279765626
0.00226039614786464,41.7266151102261
0.00252482687582612,41.7312304491643
0.0027892576037876,41.7363625906681
0.00305368833174907,41.7420007981546
0.00331811905971055,41.7481347953794
0.00386073176074202,41.7622333229896
0.00440334446177349,41.7782996235936
0.00494595716280496,41.796260436413
0.00548856986383643,41.8160462309167
0.0060311825648679,41.8375902764395
0.00657379526589937,41.8608285970496
0.00756941185999467,41.9076715185971
0.00856502845408997,41.9596540516736
0.00956064504818527,42.0164397638231
0.0105562616422806,42.0777130614264
0.0115518782363759,42.1431783726434
0.0125474948304712,42.2125591224114
0.0146848533329856,42.3735383233854
0.0168222118355,42.5490731803359
0.0189595703380144,42.7371557107479
0.0210969288405288,42.936042141064
0.0232342873430432,43.1442182134671
0.0253716458455576,43.3603702620251
0.0297626946002394,43.8250160121365
0.0341537433549212,44.3106744674213
0.0385447921096029,44.8112740292553
0.0429358408642847,45.3224447461706
0.0473268896189665,45.8409939653972
0.0544559702739123,46.6930009038014
0.061585050928858,47.5511544617323
0.0687141315838038,48.4110020980649
0.0758432122387496,49.2700569525855
0.0829722928936954,50.1268891432313
0.0947384708950506,51.5341372660294
0.106504648896406,52.9308370327721
0.118270826897761,54.3163512040913
0.130037004899116,55.6908501794258
0.141803182900471,57.0547211068718
0.165659077250262,59.789
0.165659077250264,59.7890000000002
0.16569313982867,59.7928760212188
0.165727202407075,59.7967519244462
0.16576126498548,59.8006276659948
0.165846620442105,59.8103385519094
0.165931975898729,59.8200470083924
0.166017331355353,59.8297515715355
0.166102686811978,59.8394504398174
0.16626700638451,59.8580984272471
0.166431325957042,59.8767018471843
0.166595645529575,59.8952431229167
0.166759965102107,59.9137041158446
0.166924284674639,59.9320667766084
0.167188753317695,59.9613700359813
0.167453221960751,59.9903005366953
0.167717690603807,60.018788309342
0.167982159246863,60.0467660911344
0.168246627889919,60.074169456694
0.168799316074948,60.1293198308601
0.169352004259976,60.1811774303863
0.169689210452938,60.2109999999999
0.16968921045294,60.2110000000001
0.169722928418999,60.2138954372812
0.169756646385058,60.2167761607081
0.169790364351117,60.2196418077894
0.169894430211772,60.2283991803714
0.169998496072427,60.2370158491981
0.170102561933081,60.2454884249075
0.170206627793736,60.2538159477661
0.170402760127074,60.2691182380892
0.170598892460411,60.2839111908239
0.170795024793749,60.2982019818503
0.170991157127086,60.3119985164011
0.171187289460424,60.3253084406307
0.171549114159649,60.3486097911797
0.171910938858875,60.3703237613809
0.1722727635581,60.3904924100404
0.172634588257326,60.4091557053681
0.172996412956551,60.4263518259723
0.173761702865231,60.4580522259095
0.17452699277391,60.4836820580944
0.17529228268259,60.5035523670783
0.176057572591269,60.5179555459624
0.176822862499948,60.5271681353571
0.178768453336682,60.5295340318824
0.180714044173417,60.5038979151566
0.182659635010151,60.4535774904737
0.184605225846885,60.3816013091702
0.188005073356259,60.2110000000001
0.188005073356261,60.2109999999999
0.188067243551247,60.2074156365251
0.188129413746232,60.2038166002599
0.188191583941217,60.2002028525571
0.188319058429454,60.1927540702041
0.188446532917691,60.1852501804426
0.188574007405928,60.177692874099
0.188701481894165,60.1700857191189
0.188948656104086,60.1552100098935
0.189195830314007,60.1401980687721
0.189443004523928,60.1250867200434
0.189690178733849,60.1099126892367
0.18993735294377,60.0947117483024
0.190497642686175,60.0603359071563
0.19105793242858,60.02639288318
0.191618222170985,59.9932573245442
0.19217851191339,59.9612805560197
0.192738801655795,59.9307881706815
0.19386221385481,59.8752437244343
0.194985626053825,59.8288283221181
0.196109038252841,59.7930441537489
0.19626375074594,59.789
0.196263750745942,59.789
0.1963893169119,59.7859434515362
0.196514883077857,59.7830289750609
0.196640449243815,59.7802590003944
0.196821725177955,59.7764749520159
0.197003001112096,59.772969742314
0.197184277046236,59.7697541559843
0.197365552980377,59.7668296112605
0.197718875663258,59.7619535302013
0.198072198346139,59.758147945759
0.19842552102902,59.7553846388617
0.198778843711901,59.7536364401317
0.199132166394781,59.7528784360738
0.199975186607644,59.7549338738951
