tout,simout
0,41.7094693322751
4.94643952017773e-12,41.7094693321934
9.89287904035546e-12,41.7094693321934
1.48393185605332e-11,41.7094693321934
6.43037137623105e-11,41.7094693321934
1.13768108964088e-10,41.7094693321934
1.63232504165865e-10,41.7094693321934
6.57876456183638e-10,41.7094693321934
1.15252040820141e-09,41.7094693321935
1.64716436021918e-09,41.7094693321934
6.59360388039691e-09,41.7094693321935
1.15400434005746e-08,41.7094693321934
1.64864829207524e-08,41.7094693321934
5.70012793415427e-08,41.7094693321929
9.7516075762333e-08,41.7094693321917
1.38030872183123e-07,41.7094693321894
1.78545668603914e-07,41.7094693321855
3.5772265821799e-07,41.7094693321392
5.36899647832066e-07,41.7094693320289
7.16076637446143e-07,41.7094693318271
8.95253627060219e-07,41.709469331505
1.8196805413501e-06,41.7094693268583
2.74410745563997e-06,41.7094693143295
3.66853436992985e-06,41.7094692899969
4.59296128421973e-06,41.7094692499557
5.5173881985096e-06,41.7094691903179
9.24127706838932e-06,41.7094686728923
1.2965165938269e-05,41.7094675236244
1.66890548081488e-05,41.7094654946666
2.04129436780285e-05,41.7094623413762
2.41368325479082e-05,41.7094578223269
2.78607214177879e-05,41.7094516993107
4.83838431232396e-05,41.7093787667787
6.89069648286912e-05,41.7092125015488
8.94300865341429e-05,41.7089178976747
0.000109953208239595,41.7084624492569
0.000130476329945046,41.7078159724051
0.000150999451650498,41.706950450808
0.000194080989414814,41.704307530547
0.00023716252717913,41.7003726161225
0.000280244064943446,41.6949633647251
0.000323325602707761,41.6879245434179
0.000366407140472077,41.6791242238069
0.000409488678236393,41.6684507294283
0.000495817006468467,41.6410580353055
0.000582145334700541,41.6051910630166
0.000668473662932615,41.5604483503696
0.000754801991164689,41.5065579286288
0.000841130319396763,41.4433428781074
0.000927458647628837,41.370698872418
0.0010865351526648,41.2119855342833
0.00124561165770077,41.0211047460284
0.00140468816273673,40.7983194958979
0.0015637646677727,40.5440002695274
0.00172284117280866,40.2585777746067
0.00188191767784463,39.9425276207747
0.00218955619137358,39.2462633463555
0.00249719470490253,38.4409167066739
0.00280483321843148,37.5299742730975
0.00311247173196043,36.5167911793258
0.00342011024548938,35.4047639956165
0.00372774875901833,34.1973683067749
0.00429261010944992,31.7441399424759
0.00485747145988151,29.0034780296105
0.00542233281031309,25.9981187054139
0.00598719416074468,22.7527305345834
0.00655205551117627,19.2946620304955
0.00766709592267534,11.9627729877769
0.00878213633417441,4.19665656841431
0.00989717674567348,-3.62508334221434
0.0108168030461216,-9.72819895092672
0.0117364293465697,-15.065765214713
0.0124913592723217,-18.4972412388631
0.0130673032740862,-20.3360415399989
0.0136432472758506,-21.386596372923
0.0142191912776151,-21.5895651778696
0.0147951352793795,-20.9429624285531
0.015371079281144,-19.5048347804307
0.0160159356031565,-17.0890402510333
0.016660791925169,-14.009622008557
0.0173056482471815,-10.4708334382794
0.017950504569194,-6.66277480097767
0.0185953608912065,-2.74710045825186
0.0192697961804077,1.3231852226059
0.0199442314696089,5.2583788945564
0.02061866675881,8.97700590006768
0.0212931020480112,12.4201355602192
0.0219675373372124,15.5455359946428
0.0229871111906135,19.6085166740951
0.0240066850440146,22.8167926378717
0.0250262588974157,25.1384357412762
0.0260458327508167,26.5693612389015
0.0270654066042178,27.127723973554
0.0285738018979558,26.4508434810737
0.0300821971916938,24.134574569767
0.0315905924854318,20.4367951841487
0.0330989877791699,15.70628507088
0.0346073830729079,10.390468502361
0.0362212074229252,4.69508297305518
0.0378350317729425,-0.186150664638888
0.0390262840081401,-2.73756027099864
0.0402175362433378,-4.07829046795474
0.0414087884785355,-4.08435407456146
0.0426000407137331,-2.82541460596509
0.0437912929489308,-0.543439514533603
0.0449825451841285,2.42061164310903
0.0461737974193262,5.70776064287557
0.0474230260554556,9.15379874510991
0.048672254691585,12.3109621632763
0.0499214833277144,14.969171216617
0.0511707119638438,16.9930196237568
0.0524199405999733,18.3088506452041
0.0536691692361027,18.8931047287968
0.0552941705476431,18.5916563129833
0.0569191718591835,17.2154707652933
0.0585441731707239,14.9876124596281
0.0601691744822644,12.2130354189423
0.0617941757938048,9.26364905271072
0.0634191771053452,6.55088618388393
0.0651811947641531,4.33769123272032
0.0669432124229609,3.2592513314634
0.0687052300817688,3.46105460879426
0.0701472732843356,4.48070841430827
0.0715893164869025,6.05634644852157
0.0730313596894693,7.93514241557412
0.0744734028920362,9.86436602985761
0.075915446094603,11.6242641191461
0.0773574892971699,13.0458650962751
0.0790758780826317,14.1484431681814
0.0807942668680935,14.5288854629991
0.0825126556535553,14.2026119938107
0.0842310444390171,13.2741604800987
0.085949433224479,11.9190098871355
0.0876678220099408,10.3623274933656
0.0899646822281563,8.38700934295919
0.0922615424463718,7.03558683630779
0.0945584026645873,6.66124050749268
0.0968552628828028,7.28333790098701
0.0987040158577787,8.30476600318404
0.100552768832755,9.52526146621203
0.10240152180773,10.6970058199189
0.104250274782706,11.6195336291218
0.106099027757682,12.1624107563584
0.107947780732658,12.2728296865231
0.110251264613847,11.8438579695314
0.112554748495036,10.9566054921862
0.114858232376225,9.89136481629671
0.117161716257414,8.95947952145188
0.119465200138603,8.41417638998067
0.121768684019792,8.37467888765848
0.12427412333302,8.85169108509139
0.126779562646249,9.64616200415068
0.129285001959478,10.4535567776936
0.131790441272707,11.0083708254969
0.134295880585936,11.1640668877225
0.136801319899165,10.9199673893708
0.139378778340293,10.383803569647
0.141956236781422,9.77379398076474
0.14453369522255,9.3106860303089
0.147111153663679,9.14159413555201
0.149688612104807,9.29228966083586
0.152266070545936,9.67004466505288
