tout,simout
0,41.7094693322751
7.43360058147057e-10,41.7094693321934
1.48672011629411e-09,41.7094693321935
2.23008017444117e-09,41.7094693321935
9.66368075591174e-09,41.7094693321934
1.70972813373823e-08,41.7094693321934
2.45308819188529e-08,41.7094693321934
9.88668877335586e-08,41.7094693321922
1.73202893548264e-07,41.70946933219
2.4753889936297e-07,41.7094693321869
7.81747890344521e-07,41.7094693321333
1.31595688132607e-06,41.7094693320218
1.85016587230762e-06,41.7094693318471
2.38437486328917e-06,41.7094693316038
5.19064617072878e-06,41.7094693288981
7.99691747816839e-06,41.7094693234185
1.0803188785608e-05,41.7094693144772
1.36094600930476e-05,41.7094693013647
2.19295205258589e-05,41.7094692313628
3.02495809586701e-05,41.7094691007292
3.85696413914814e-05,41.7094688919111
4.68897018242926e-05,41.7094685879459
5.52097622571039e-05,41.7094681724278
7.28964674014275e-05,41.709466846253
9.05831725457511e-05,41.7094647986617
0.000108269877690075,41.7094618927958
0.000125956582834398,41.7094580001967
0.000143643287978722,41.7094530003829
0.000161329993123046,41.7094467804434
0.000210495377361236,41.7094222193992
0.000259660761599426,41.7093854270534
0.000308826145837617,41.7093347270576
0.000357991530075807,41.7092687276989
0.000407156914313997,41.7091862781637
0.000456322298552188,41.7090864315893
0.000505487682790378,41.708968412901
0.00061624573250574,41.7086329008217
0.000727003782221101,41.7081970260926
0.000837761831936463,41.7076577379951
0.000948519881651824,41.7070134321152
0.00105927793136719,41.706263501165
0.00117003598108255,41.7054079902735
0.00128079403079791,41.7044473434224
0.00146261661435338,41.7026443091161
0.00164443919790886,41.7005637061353
0.00182626178146433,41.6982097385763
0.00200808436501981,41.695586796912
0.00218990694857528,41.6926992524831
0.00237172953213075,41.6895512807048
0.00255355211568623,41.6861468175807
0.00288919869253671,41.6792009712769
0.00322484526938718,41.6714161211562
0.00356049184623766,41.662813064963
0.00389613842308814,41.6534113909913
0.00423178499993861,41.6432297081908
0.00456743157678909,41.6322858317546
0.00529024234928531,41.6062104192241
0.00601305312178152,41.5768421481209
0.00673586389427774,41.5443342255528
0.00745867466677395,41.5088321132076
0.00818148543927017,41.470474028993
0.00890429621176638,41.4293911744839
0.010592632286064,41.3235070691518
0.0122809683603615,41.2048919863584
0.0139693044346591,41.0748524424079
0.0156576405089567,40.9345546565895
0.0173459765832543,40.7850391578609
0.0190343126575518,40.6272343918636
0.0223962294898216,40.2915335514554
0.0257581463220913,39.9317262280424
0.029120063154361,39.5522193711845
0.0324819799866307,39.1565396251636
0.0358438968189005,38.7475130084767
0.0392058136511702,38.3273929091301
0.0440759679506391,37.7027219404726
0.0489461222501079,37.0625955209506
0.0538162765495768,36.4099596920853
0.0586864308490457,35.7469729065802
0.0635565851485146,35.0751925538337
0.0684267394479834,34.3956890268757
0.07811534800718,33.0232301032628
0.0878039565663766,31.6262794262683
0.0974925651255732,30.2061209143573
0.10718117368477,28.762590102125
0.116869782243966,27.2949357135542
0.138214466015309,23.9710742096577
0.159559149786652,20.508205065533
0.180903833557995,16.8843815615709
0.202248517329338,13.0712634743551
0.217496846480096,10.2110000000001
0.217496846480098,10.2109999999997
0.217533383635605,10.2039942943725
0.217563147412644,10.1982868440893
0.217592911189682,10.192579034864
0.217622674966721,10.1868709590527
0.21768949893276,10.1740550301468
0.217756322898799,10.1612395486009
0.217823146864838,10.148426287008
0.217889970830877,10.1356173550468
0.218033497237478,10.1081317124857
0.218177023644079,10.0807027961242
0.21832055005068,10.0533593874398
0.21846407645728,10.0261317422113
0.218607602863881,9.99905047454233
0.218817695784741,9.95973633938102
0.219027788705601,9.92089547113643
0.219237881626461,9.88262057259236
0.219447974547322,9.84500193374328
0.219658067468182,9.80812703913791
0.219768901795813,9.78900000000009
0.219768901795815,9.78899999999969
0.219780693229057,9.78698040575814
0.219792484662298,9.78496351140352
0.21980427609554,9.78294938722684
0.219897914586842,9.76705093336697
0.219991553078145,9.75133059142922
0.220085191569448,9.73579291938334
0.22017883006075,9.72044048127724
0.220326324921666,9.69663589277316
0.220473819782582,9.67329460599252
0.220621314643498,9.65041455657173
0.220768809504414,9.62799192408926
0.22091630436533,9.60602228831148
0.221164284302066,9.57009365067587
0.221412264238802,9.53541086362709
0.221660244175539,9.50195230976182
0.221908224112275,9.46969710376976
0.222156204049011,9.43862534200075
0.222735755204533,9.37051871213005
0.223315306360054,9.30854422503266
0.223894857515575,9.25248634459369
0.224474408671096,9.20214166636011
0.225053959826617,9.15731515394096
0.226070990203758,9.09142832990165
0.227088020580899,9.04098292102631
0.22810505095804,9.00505403126287
0.22912208133518,8.98276951434953
0.230139111712321,8.97330454911781
0.234128283618671,9.046356215869
0.238117455525021,9.26434953879456
0.242106627431371,9.59368684303873
0.244072641429141,9.78899999999999
0.244072641429143,9.78900000000009
0.244104930299817,9.79235856205706
0.244137219170491,9.79572184291584
0.244169508041165,9.79908988756047
0.244271953375254,9.80980349057427
0.244374398709343,9.82055991830178
0.244476844043431,9.83135628333946
0.24457928937752,9.84218810021353
0.244771114034118,9.8625469038959
0.244962938690715,9.88297255597378
0.245154763347313,9.90342268521697
0.24534658800391,9.92385404655904
0.245538412660507,9.94422395490224
0.245886897180418,9.98093748433574
0.246235381700329,10.0170668094342
0.24658386622024,10.0523770956791
0.246932350740151,10.0866448734338
0.247280835260062,10.119659090126
0.248033297901213,10.1857791842784
0.248347800963113,10.2109999999999
0.248347800963115,10.2110000000001
0.248383440934528,10.2137487945645
0.248419080905941,10.2164772877479
0.248454720877354,10.2191849619486
0.248565027447921,10.2274442527276
0.248675334018488,10.23550770602
0.248785640589054,10.243370432634
0.248895947159621,10.2510309907081
0.249098998810847,10.2646060825399
