tout,simout
0,41.7094693322751
8.57541944071645e-12,41.7094693321934
1.71508388814329e-11,41.7094693321934
2.57262583221494e-11,41.7094693321934
1.11480452729314e-10,41.7094693321934
1.97234647136478e-10,41.7094693321934
2.82988841543643e-10,41.7094693321934
1.14053078561529e-09,41.7094693321935
1.99807272968693e-09,41.7094693321934
2.85561467375858e-09,41.7094693321935
1.1431034114475e-08,41.7094693321934
2.00064535551915e-08,41.7094693321934
2.85818729959079e-08,41.7094693321934
8.70624858817006e-08,41.7094693321932
1.45543098767493e-07,41.7094693321933
2.04023711653286e-07,41.7094693321941
2.62504324539079e-07,41.7094693321964
4.92391682678446e-07,41.7094693322351
7.22279040817813e-07,41.70946933234
9.5216639895718e-07,41.7094693325452
1.18205375709655e-06,41.7094693328853
2.28629862816569e-06,41.7094693374903
3.39054349923484e-06,41.7094693498623
4.49478837030398e-06,41.7094693738506
5.59903324137312e-06,41.7094694132845
6.70327811244227e-06,41.7094694719744
1.10138748072023e-05,41.7094699567007
1.53244715019623e-05,41.7094710159984
1.96350681967223e-05,41.709472869977
2.39456648914823e-05,41.7094757354516
2.82562615862424e-05,41.7094798259386
3.25668582810024e-05,41.7094853516616
5.30892973520249e-05,41.7095376511009
7.36117364230475e-05,41.7096484280522
9.413417549407e-05,41.7098375327285
0.000114656614565093,41.7101233963519
0.000135179053636115,41.7105231314954
0.000155701492707138,41.7110526191463
0.000199688544290899,41.7126918960606
0.000243675595874661,41.7151226680364
0.000287662647458422,41.7184542491078
0.000331649699042184,41.7227792636585
0.000375636750625945,41.7281760153465
0.000419623802209706,41.7347103766138
0.000507532399091552,41.7513915073254
0.000595440995973397,41.7731655142903
0.000683349592855243,41.8002563292863
0.000771258189737088,41.8328092916425
0.000859166786618934,41.8709118224394
0.000947075383500779,41.9146068196102
0.00110807666392947,42.0091567396458
0.00126907794435815,42.1223485122545
0.00143007922478684,42.2538794842605
0.00159108050521553,42.4033702764907
0.00175208178564422,42.5703925261303
0.00191308306607291,42.7544791761367
0.00222889282921401,43.1632496250726
0.00254470259235511,43.6319305661439
0.00286051235549621,44.1565703133004
0.00317632211863731,44.7331535944377
0.00349213188177841,45.3575899706411
0.00380794164491951,46.0257370246781
0.00434748174586583,47.2564187995091
0.00488702184681215,48.5816777175212
0.00542656194775847,49.980917410964
0.00596610204870478,51.4340149989176
0.0065056421496511,52.9216051589926
0.00704518225059742,54.425262108705
0.00783500375921244,56.619714746467
0.00862482526782746,58.7620362644589
0.00941464677644247,60.8080772328932
0.0102044682850575,62.71962423527
0.0109942897936725,64.4644498545208
0.0117841113022875,66.0161614824683
0.0130552623762779,68.0577214148428
0.0143264134502683,69.4896320147051
0.0155975645242586,70.2888917188418
0.016868715598249,70.4650411646996
0.0181398666722394,70.056942412828
